0.54700	19.93000
0.54700	20.07000
0.00000	20.07000
0.00000	20.43000
1.95800	20.43000
1.95800	20.57000
0.00000	20.57000
0.00000	20.93000
1.30200	20.93000
1.30200	21.07000
0.00000	21.07000
0.00000	21.43000
0.64200	21.43000
0.64200	21.57000
0.00000	21.57000
0.00000	21.93000
2.04500	21.93000
2.04500	22.07000
0.00000	22.07000
0.00000	22.43000
1.38200	22.43000
1.38200	22.57000
0.00000	22.57000
0.00000	22.93000
0.72800	22.93000
0.72800	23.07000
0.00000	23.07000
0.00000	23.43000
2.11900	23.43000
2.11900	23.57000
0.00000	23.57000
0.00000	23.93000
1.46200	23.93000
1.46200	24.07000
0.00000	24.07000
0.00000	24.43000
0.81300	24.43000
0.81300	24.57000
0.00000	24.57000
0.00000	24.93000
2.19800	24.93000
2.19800	25.07000
0.00000	25.07000
0.00000	25.43000
1.54900	25.43000
1.54900	25.57000
0.00000	25.57000
0.00000	25.93000
0.90100	25.93000
0.90100	26.07000
0.00000	26.07000
0.00000	26.43000
2.29100	26.43000
2.29100	26.57000
0.00000	26.57000
0.00000	26.93000
1.64500	26.93000
1.64500	27.07000
0.00000	27.07000
0.00000	27.43000
0.99200	27.43000
0.99200	27.57000
0.00000	27.57000
0.00000	27.93000
2.39500	27.93000
2.39500	28.07000
0.00000	28.07000
0.00000	28.43000
1.74500	28.43000
1.74500	28.57000
0.00000	28.57000
0.00000	28.93000
1.10400	28.93000
1.10400	29.07000
0.00000	29.07000
0.00000	29.43000
2.51000	29.43000
2.51000	29.57000
0.00000	29.57000
0.00000	29.93000
1.87800	29.93000
1.87800	30.07000
0.00000	30.07000
0.00000	30.43000
1.24800	30.43000
1.24800	30.57000
0.00000	30.57000
0.00000	30.93000
0.60800	30.93000
0.60800	31.07000
0.00000	31.07000
0.00000	31.43000
2.03800	31.43000
2.03800	31.57000
0.00000	31.57000
0.00000	31.93000
1.40400	31.93000
1.40400	32.07000
0.00000	32.07000
0.00000	32.43000
0.79000	32.43000
0.79000	32.57000
0.00000	32.57000
0.00000	32.93000
2.21500	32.93000
2.21500	33.07000
0.00000	33.07000
0.00000	33.43000
1.60900	33.43000
1.60900	33.57000
0.00000	33.57000
0.00000	33.93000
0.99500	33.93000
0.99500	34.07000
0.00000	34.07000
0.00000	34.43000
2.43600	34.43000
2.43600	34.57000
0.00000	34.57000
0.00000	34.93000
1.83000	34.93000
1.83000	35.07000
0.00000	35.07000
0.00000	35.43000
1.23900	35.43000
1.23900	35.57000
0.00000	35.57000
0.00000	35.93000
0.63400	35.93000
0.63400	36.07000
0.00000	36.07000
0.00000	36.43000
2.09600	36.43000
2.09600	36.57000
0.00000	36.57000
0.00000	36.93000
1.51000	36.93000
1.51000	37.07000
0.00000	37.07000
0.00000	37.43000
0.93300	37.43000
0.93300	37.57000
0.00000	37.57000
0.00000	37.93000
2.40100	37.93000
2.40100	38.07000
0.00000	38.07000
0.00000	38.43000
1.82100	38.43000
1.82100	38.57000
0.00000	38.57000
0.00000	38.93000
1.25900	38.93000
1.25900	39.07000
0.00000	39.07000
0.00000	39.43000
0.68500	39.43000
0.68500	39.57000
0.00000	39.57000
0.00000	39.93000
2.17300	39.93000
2.17300	40.07000
0.00000	40.07000
0.00000	40.43000
1.62600	40.43000
1.62600	40.57000
0.00000	40.57000
0.00000	40.93000
1.06700	40.93000
1.06700	41.07000
0.00000	41.07000
0.00000	41.43000
0.51800	41.43000
0.51800	41.57000
0.00000	41.57000
0.00000	41.93000
2.03300	41.93000
2.03300	42.07000
0.00000	42.07000
0.00000	42.43000
1.48800	42.43000
1.48800	42.57000
0.00000	42.57000
0.00000	42.93000
0.95900	42.93000
0.95900	43.07000
0.00000	43.07000
0.00000	43.43000
2.47300	43.43000
2.47300	43.57000
0.00000	43.57000
0.00000	43.93000
1.95700	43.93000
1.95700	44.07000
0.00000	44.07000
0.00000	44.43000
1.42700	44.43000
1.42700	44.57000
0.00000	44.57000
0.00000	44.93000
0.92200	44.93000
0.92200	45.07000
0.00000	45.07000
0.00000	45.43000
2.45300	45.43000
2.45300	45.57000
0.00000	45.57000
0.00000	45.93000
1.95400	45.93000
1.95400	46.07000
0.00000	46.07000
0.00000	46.43000
1.44300	46.43000
1.44300	46.57000
0.00000	46.57000
0.00000	46.93000
0.95400	46.93000
0.95400	47.07000
0.00000	47.07000
0.00000	47.43000
2.50300	47.43000
2.50300	47.57000
0.00000	47.57000
0.00000	47.93000
2.02500	47.93000
2.02500	48.07000
0.00000	48.07000
0.00000	48.43000
1.53800	48.43000
1.53800	48.57000
0.00000	48.57000
0.00000	48.93000
1.05700	48.93000
1.05700	49.07000
0.00000	49.07000
0.00000	49.43000
0.58200	49.43000
0.58200	49.57000
0.00000	49.57000
0.00000	49.93000
2.16200	49.93000
2.16200	50.07000
0.00000	50.07000
0.00000	50.43000
1.70500	50.43000
1.70500	50.57000
0.00000	50.57000
0.00000	50.93000
1.24900	50.93000
1.24900	51.07000
0.00000	51.07000
0.00000	51.43000
0.79300	51.43000
0.79300	51.57000
0.00000	51.57000
0.00000	51.93000
2.39200	51.93000
2.39200	52.07000
0.00000	52.07000
0.00000	52.43000
1.95000	52.43000
1.95000	52.57000
0.00000	52.57000
0.00000	52.93000
1.50300	52.93000
1.50300	53.07000
0.00000	53.07000
0.00000	53.43000
1.06600	53.43000
1.06600	53.57000
0.00000	53.57000
0.00000	53.93000
0.63300	53.93000
0.63300	54.07000
0.00000	54.07000
0.00000	54.43000
2.25800	54.43000
2.25800	54.57000
0.00000	54.57000
0.00000	54.93000
1.83600	54.93000
1.83600	55.07000
0.00000	55.07000
0.00000	55.43000
1.41700	55.43000
1.41700	55.57000
0.00000	55.57000
0.00000	55.93000
1.01000	55.93000
1.01000	56.07000
0.00000	56.07000
0.00000	56.43000
0.59800	56.43000
0.59800	56.57000
0.00000	56.57000
0.00000	56.93000
2.24500	56.93000
2.24500	57.07000
0.00000	57.07000
0.00000	57.43000
1.84900	57.43000
1.84900	57.57000
0.00000	57.57000
0.00000	57.93000
1.45300	57.93000
1.45300	58.07000
0.00000	58.07000
0.00000	58.43000
1.06600	58.43000
1.06600	58.57000
0.00000	58.57000
0.00000	58.93000
0.68000	58.93000
0.68000	59.07000
0.00000	59.07000
0.00000	59.43000
2.35600	59.43000
2.35600	59.57000
0.00000	59.57000
0.00000	59.93000
1.98600	59.93000
1.98600	60.07000
0.00000	60.07000
0.00000	60.43000
1.61400	60.43000
1.61400	60.57000
0.00000	60.57000
0.00000	60.93000
1.24800	60.93000
1.24800	61.07000
0.00000	61.07000
0.00000	61.43000
0.89000	61.43000
0.89000	61.57000
0.00000	61.57000
0.00000	61.93000
0.52300	61.93000
0.52300	62.07000
0.00000	62.07000
0.00000	62.43000
2.22000	62.43000
2.22000	62.57000
0.00000	62.57000
0.00000	62.93000
1.87700	62.93000
1.87700	63.07000
0.00000	63.07000
0.00000	63.43000
1.53600	63.43000
1.53600	63.57000
0.00000	63.57000
0.00000	63.93000
1.20100	63.93000
1.20100	64.07000
0.00000	64.07000
0.00000	64.43000
0.87100	64.43000
0.87100	64.57000
0.00000	64.57000
0.00000	64.93000
0.53200	64.93000
0.53200	65.07000
0.00000	65.07000
0.00000	65.43000
2.25900	65.43000
2.25900	65.57000
0.00000	65.57000
0.00000	65.93000
1.94900	65.93000
1.94900	66.07000
0.00000	66.07000
0.00000	66.43000
1.63300	66.43000
1.63300	66.57000
0.00000	66.57000
0.00000	66.93000
1.31900	66.93000
1.31900	67.07000
0.00000	67.07000
0.00000	67.43000
1.01300	67.43000
1.01300	67.57000
0.00000	67.57000
0.00000	67.93000
0.71000	67.93000
0.71000	68.07000
0.00000	68.07000
0.00000	68.43000
2.46400	68.43000
2.46400	68.57000
0.00000	68.57000
0.00000	68.93000
2.17000	68.93000
2.17000	69.07000
0.00000	69.07000
0.00000	69.43000
1.88900	69.43000
1.88900	69.57000
0.00000	69.57000
0.00000	69.93000
1.61100	69.93000
1.61100	70.07000
0.00000	70.07000
0.00000	70.43000
1.32900	70.43000
1.32900	70.57000
0.00000	70.57000
0.00000	70.93000
1.05400	70.93000
1.05400	71.07000
0.00000	71.07000
0.00000	71.43000
0.79100	71.43000
0.79100	71.57000
0.00000	71.57000
0.00000	71.93000
0.52100	71.93000
0.52100	72.07000
0.00000	72.07000
0.00000	72.43000
2.31700	72.43000
2.31700	72.57000
0.00000	72.57000
0.00000	72.93000
2.06300	72.93000
2.06300	73.07000
0.00000	73.07000
0.00000	73.43000
1.80700	73.43000
1.80700	73.57000
0.00000	73.57000
0.00000	73.93000
1.56900	73.93000
1.56900	74.07000
0.00000	74.07000
0.00000	74.43000
1.32600	74.43000
1.32600	74.57000
0.00000	74.57000
0.00000	74.93000
1.08900	74.93000
1.08900	75.07000
0.00000	75.07000
0.00000	75.43000
0.86700	75.43000
0.86700	75.57000
0.00000	75.57000
0.00000	75.93000
0.62900	75.93000
0.62900	76.07000
0.00000	76.07000
0.00000	76.43000
2.45900	76.43000
2.45900	76.57000
0.00000	76.57000
0.00000	76.93000
2.24000	76.93000
2.24000	77.07000
0.00000	77.07000
0.00000	77.43000
2.03600	77.43000
2.03600	77.57000
0.00000	77.57000
0.00000	77.93000
1.82000	77.93000
1.82000	78.07000
0.00000	78.07000
0.00000	78.43000
1.62500	78.43000
1.62500	78.57000
0.00000	78.57000
0.00000	78.93000
1.41700	78.93000
1.41700	79.07000
0.00000	79.07000
0.00000	79.43000
1.23300	79.43000
1.23300	79.57000
0.00000	79.57000
0.00000	79.93000
1.03700	79.93000
1.03700	80.07000
0.00000	80.07000
0.00000	80.43000
0.86100	80.43000
0.86100	80.57000
0.00000	80.57000
0.00000	80.93000
0.67000	80.93000
0.67000	81.07000
0.00000	81.07000
0.00000	81.43000
2.54400	81.43000
2.54400	81.57000
0.00000	81.57000
0.00000	81.93000
2.38000	81.93000
2.38000	82.07000
0.00000	82.07000
0.00000	82.43000
2.20800	82.43000
2.20800	82.57000
0.00000	82.57000
0.00000	82.93000
2.05400	82.93000
2.05400	83.07000
0.00000	83.07000
0.00000	83.43000
1.89500	83.43000
1.89500	83.57000
0.00000	83.57000
0.00000	83.93000
1.73900	83.93000
1.73900	84.07000
0.00000	84.07000
0.00000	84.43000
1.59900	84.43000
1.59900	84.57000
0.00000	84.57000
0.00000	84.93000
1.44700	84.93000
1.44700	85.07000
0.00000	85.07000
0.00000	85.43000
1.31400	85.43000
1.31400	85.57000
0.00000	85.57000
0.00000	85.93000
1.18300	85.93000
1.18300	86.07000
0.00000	86.07000
0.00000	86.43000
1.04900	86.43000
1.04900	86.57000
0.00000	86.57000
0.00000	86.93000
0.93300	86.93000
0.93300	87.07000
0.00000	87.07000
0.00000	87.43000
0.81300	87.43000
0.81300	87.57000
0.00000	87.57000
0.00000	87.93000
0.68900	87.93000
0.68900	88.07000
0.00000	88.07000
0.00000	88.43000
0.57900	88.43000
0.57900	88.57000
0.00000	88.57000
0.00000	88.93000
2.52300	88.93000
2.52300	89.07000
0.00000	89.07000
0.00000	89.43000
2.42700	89.43000
2.42700	89.57000
0.00000	89.57000
0.00000	89.93000
2.33300	89.93000
2.33300	90.07000
0.00000	90.07000
0.00000	90.43000
2.23600	90.43000
2.23600	90.57000
0.00000	90.57000
0.00000	90.93000
2.14800	90.93000
2.14800	91.07000
0.00000	91.07000
0.00000	91.43000
2.07200	91.43000
2.07200	91.57000
0.00000	91.57000
0.00000	91.93000
2.00000	91.93000
2.00000	92.07000
0.00000	92.07000
0.00000	92.43000
1.92400	92.43000
1.92400	92.57000
0.00000	92.57000
0.00000	92.93000
1.85100	92.93000
1.85100	93.07000
0.00000	93.07000
0.00000	93.43000
1.78500	93.43000
1.78500	93.57000
0.00000	93.57000
0.00000	93.93000
1.73000	93.93000
1.73000	94.07000
0.00000	94.07000
0.00000	94.43000
1.68100	94.43000
1.68100	94.57000
0.00000	94.57000
0.00000	94.93000
1.63300	94.93000
1.63300	95.07000
0.00000	95.07000
0.00000	95.43000
1.58700	95.43000
1.58700	95.57000
0.00000	95.57000
0.00000	95.93000
1.54500	95.93000
1.54500	96.07000
0.00000	96.07000
0.00000	96.43000
1.50800	96.43000
1.50800	96.57000
0.00000	96.57000
0.00000	96.93000
1.47500	96.93000
1.47500	97.07000
0.00000	97.07000
0.00000	97.43000
1.44800	97.43000
1.44800	97.57000
0.00000	97.57000
0.00000	97.93000
1.42700	97.93000
1.42700	98.07000
0.00000	98.07000
0.00000	98.43000
1.41000	98.43000
1.41000	98.57000
0.00000	98.57000
0.00000	98.93000
1.39800	98.93000
1.39800	99.07000
0.00000	99.07000
0.00000	99.43000
1.39200	99.43000
1.39200	99.57000
0.00000	99.57000
0.00000	99.93000
1.38900	99.93000
1.38900	100.07000
0.00000	100.07000
0.00000	100.43000
1.39200	100.43000
1.39200	100.57000
0.00000	100.57000
0.00000	100.93000
1.39800	100.93000
1.39800	101.07000
0.00000	101.07000
0.00000	101.43000
1.41000	101.43000
1.41000	101.57000
0.00000	101.57000
0.00000	101.93000
1.42700	101.93000
1.42700	102.07000
0.00000	102.07000
0.00000	102.43000
1.44800	102.43000
1.44800	102.57000
0.00000	102.57000
0.00000	102.93000
1.47500	102.93000
1.47500	103.07000
0.00000	103.07000
0.00000	103.43000
1.50800	103.43000
1.50800	103.57000
0.00000	103.57000
0.00000	103.93000
1.54500	103.93000
1.54500	104.07000
0.00000	104.07000
0.00000	104.43000
1.58700	104.43000
1.58700	104.57000
0.00000	104.57000
0.00000	104.93000
1.63300	104.93000
1.63300	105.07000
0.00000	105.07000
0.00000	105.43000
1.68100	105.43000
1.68100	105.57000
0.00000	105.57000
0.00000	105.93000
1.73000	105.93000
1.73000	106.07000
0.00000	106.07000
0.00000	106.43000
1.78500	106.43000
1.78500	106.57000
0.00000	106.57000
0.00000	106.93000
1.85100	106.93000
1.85100	107.07000
0.00000	107.07000
0.00000	107.43000
1.92400	107.43000
1.92400	107.57000
0.00000	107.57000
0.00000	107.93000
2.00000	107.93000
2.00000	108.07000
0.00000	108.07000
0.00000	108.43000
2.07200	108.43000
2.07200	108.57000
0.00000	108.57000
0.00000	108.93000
2.14800	108.93000
2.14800	109.07000
0.00000	109.07000
0.00000	109.43000
2.23600	109.43000
2.23600	109.57000
0.00000	109.57000
0.00000	109.93000
2.33300	109.93000
2.33300	110.07000
0.00000	110.07000
0.00000	110.43000
2.42700	110.43000
2.42700	110.57000
0.00000	110.57000
0.00000	110.93000
2.52300	110.93000
2.52300	111.07000
0.00000	111.07000
0.00000	111.43000
0.57900	111.43000
0.57900	111.57000
0.00000	111.57000
0.00000	111.93000
0.68900	111.93000
0.68900	112.07000
0.00000	112.07000
0.00000	112.43000
0.81300	112.43000
0.81300	112.57000
0.00000	112.57000
0.00000	112.93000
0.93300	112.93000
0.93300	113.07000
0.00000	113.07000
0.00000	113.43000
1.04900	113.43000
1.04900	113.57000
0.00000	113.57000
0.00000	113.93000
1.18300	113.93000
1.18300	114.07000
0.00000	114.07000
0.00000	114.43000
1.31400	114.43000
1.31400	114.57000
0.00000	114.57000
0.00000	114.93000
1.44700	114.93000
1.44700	115.07000
0.00000	115.07000
0.00000	115.43000
1.59900	115.43000
1.59900	115.57000
0.00000	115.57000
0.00000	115.93000
1.73900	115.93000
1.73900	116.07000
0.00000	116.07000
0.00000	116.43000
1.89500	116.43000
1.89500	116.57000
0.00000	116.57000
0.00000	116.93000
2.05400	116.93000
2.05400	117.07000
0.00000	117.07000
0.00000	117.43000
2.20800	117.43000
2.20800	117.57000
0.00000	117.57000
0.00000	117.93000
2.38000	117.93000
2.38000	118.07000
0.00000	118.07000
0.00000	118.43000
2.54400	118.43000
2.54400	118.57000
0.00000	118.57000
0.00000	118.93000
0.67000	118.93000
0.67000	119.07000
0.00000	119.07000
0.00000	119.43000
0.86100	119.43000
0.86100	119.57000
0.00000	119.57000
0.00000	119.93000
1.03700	119.93000
1.03700	120.07000
0.00000	120.07000
0.00000	120.43000
1.23300	120.43000
1.23300	120.57000
0.00000	120.57000
0.00000	120.93000
1.41700	120.93000
1.41700	121.07000
0.00000	121.07000
0.00000	121.43000
1.62500	121.43000
1.62500	121.57000
0.00000	121.57000
0.00000	121.93000
1.82000	121.93000
1.82000	122.07000
0.00000	122.07000
0.00000	122.43000
2.03600	122.43000
2.03600	122.57000
0.00000	122.57000
0.00000	122.93000
2.24000	122.93000
2.24000	123.07000
0.00000	123.07000
0.00000	123.43000
2.45900	123.43000
2.45900	123.57000
0.00000	123.57000
0.00000	123.93000
0.62900	123.93000
0.62900	124.07000
0.00000	124.07000
0.00000	124.43000
0.86700	124.43000
0.86700	124.57000
0.00000	124.57000
0.00000	124.93000
1.08900	124.93000
1.08900	125.07000
0.00000	125.07000
0.00000	125.43000
1.32600	125.43000
1.32600	125.57000
0.00000	125.57000
0.00000	125.93000
1.56900	125.93000
1.56900	126.07000
0.00000	126.07000
0.00000	126.43000
1.80700	126.43000
1.80700	126.57000
0.00000	126.57000
0.00000	126.93000
2.06300	126.93000
2.06300	127.07000
0.00000	127.07000
0.00000	127.43000
2.31700	127.43000
2.31700	127.57000
0.00000	127.57000
0.00000	127.93000
0.52100	127.93000
0.52100	128.07000
0.00000	128.07000
0.00000	128.43000
0.79100	128.43000
0.79100	128.57000
0.00000	128.57000
0.00000	128.93000
1.05400	128.93000
1.05400	129.07000
0.00000	129.07000
0.00000	129.43000
1.32900	129.43000
1.32900	129.57000
0.00000	129.57000
0.00000	129.93000
1.61100	129.93000
1.61100	130.07000
0.00000	130.07000
0.00000	130.43000
1.88900	130.43000
1.88900	130.57000
0.00000	130.57000
0.00000	130.93000
2.17000	130.93000
2.17000	131.07000
0.00000	131.07000
0.00000	131.43000
2.46400	131.43000
2.46400	131.57000
0.00000	131.57000
0.00000	131.93000
0.71000	131.93000
0.71000	132.07000
0.00000	132.07000
0.00000	132.43000
1.01300	132.43000
1.01300	132.57000
0.00000	132.57000
0.00000	132.93000
1.31900	132.93000
1.31900	133.07000
0.00000	133.07000
0.00000	133.43000
1.63300	133.43000
1.63300	133.57000
0.00000	133.57000
0.00000	133.93000
1.94900	133.93000
1.94900	134.07000
0.00000	134.07000
0.00000	134.43000
2.25900	134.43000
2.25900	134.57000
0.00000	134.57000
0.00000	134.93000
0.53200	134.93000
0.53200	135.07000
0.00000	135.07000
0.00000	135.43000
0.87100	135.43000
0.87100	135.57000
0.00000	135.57000
0.00000	135.93000
1.20100	135.93000
1.20100	136.07000
0.00000	136.07000
0.00000	136.43000
1.53600	136.43000
1.53600	136.57000
0.00000	136.57000
0.00000	136.93000
1.87700	136.93000
1.87700	137.07000
0.00000	137.07000
0.00000	137.43000
2.22000	137.43000
2.22000	137.57000
0.00000	137.57000
0.00000	137.93000
0.52300	137.93000
0.52300	138.07000
0.00000	138.07000
0.00000	138.43000
0.89000	138.43000
0.89000	138.57000
0.00000	138.57000
0.00000	138.93000
1.24800	138.93000
1.24800	139.07000
0.00000	139.07000
0.00000	139.43000
1.61400	139.43000
1.61400	139.57000
0.00000	139.57000
0.00000	139.93000
1.98600	139.93000
1.98600	140.07000
0.00000	140.07000
0.00000	140.43000
2.35600	140.43000
2.35600	140.57000
0.00000	140.57000
0.00000	140.93000
0.68000	140.93000
0.68000	141.07000
0.00000	141.07000
0.00000	141.43000
1.06600	141.43000
1.06600	141.57000
0.00000	141.57000
0.00000	141.93000
1.45300	141.93000
1.45300	142.07000
0.00000	142.07000
0.00000	142.43000
1.84900	142.43000
1.84900	142.57000
0.00000	142.57000
0.00000	142.93000
2.24500	142.93000
2.24500	143.07000
0.00000	143.07000
0.00000	143.43000
0.59800	143.43000
0.59800	143.57000
0.00000	143.57000
0.00000	143.93000
1.01000	143.93000
1.01000	144.07000
0.00000	144.07000
0.00000	144.43000
1.41700	144.43000
1.41700	144.57000
0.00000	144.57000
0.00000	144.93000
1.83600	144.93000
1.83600	145.07000
0.00000	145.07000
0.00000	145.43000
2.25800	145.43000
2.25800	145.57000
0.00000	145.57000
0.00000	145.93000
0.63300	145.93000
0.63300	146.07000
0.00000	146.07000
0.00000	146.43000
1.06600	146.43000
1.06600	146.57000
0.00000	146.57000
0.00000	146.93000
1.50300	146.93000
1.50300	147.07000
0.00000	147.07000
0.00000	147.43000
1.95000	147.43000
1.95000	147.57000
0.00000	147.57000
0.00000	147.93000
2.39200	147.93000
2.39200	148.07000
0.00000	148.07000
0.00000	148.43000
0.79300	148.43000
0.79300	148.57000
0.00000	148.57000
0.00000	148.93000
1.24900	148.93000
1.24900	149.07000
0.00000	149.07000
0.00000	149.43000
1.70500	149.43000
1.70500	149.57000
0.00000	149.57000
0.00000	149.93000
2.16200	149.93000
2.16200	150.07000
0.00000	150.07000
0.00000	150.43000
0.58200	150.43000
0.58200	150.57000
0.00000	150.57000
0.00000	150.93000
1.05700	150.93000
1.05700	151.07000
0.00000	151.07000
0.00000	151.43000
1.53800	151.43000
1.53800	151.57000
0.00000	151.57000
0.00000	151.93000
2.02500	151.93000
2.02500	152.07000
0.00000	152.07000
0.00000	152.43000
2.50300	152.43000
2.50300	152.57000
0.00000	152.57000
0.00000	152.93000
0.95400	152.93000
0.95400	153.07000
0.00000	153.07000
0.00000	153.43000
1.44300	153.43000
1.44300	153.57000
0.00000	153.57000
0.00000	153.93000
1.95400	153.93000
1.95400	154.07000
0.00000	154.07000
0.00000	154.43000
2.45300	154.43000
2.45300	154.57000
0.00000	154.57000
0.00000	154.93000
0.92200	154.93000
0.92200	155.07000
0.00000	155.07000
0.00000	155.43000
1.42700	155.43000
1.42700	155.57000
0.00000	155.57000
0.00000	155.93000
1.95700	155.93000
1.95700	156.07000
0.00000	156.07000
0.00000	156.43000
2.47300	156.43000
2.47300	156.57000
0.00000	156.57000
0.00000	156.93000
0.95900	156.93000
0.95900	157.07000
0.00000	157.07000
0.00000	157.43000
1.48800	157.43000
1.48800	157.57000
0.00000	157.57000
0.00000	157.93000
2.03300	157.93000
2.03300	158.07000
0.00000	158.07000
0.00000	158.43000
0.51800	158.43000
0.51800	158.57000
0.00000	158.57000
0.00000	158.93000
1.06700	158.93000
1.06700	159.07000
0.00000	159.07000
0.00000	159.43000
1.62600	159.43000
1.62600	159.57000
0.00000	159.57000
0.00000	159.93000
2.17300	159.93000
2.17300	160.07000
0.00000	160.07000
0.00000	160.43000
0.68500	160.43000
0.68500	160.57000
0.00000	160.57000
0.00000	160.93000
1.25900	160.93000
1.25900	161.07000
0.00000	161.07000
0.00000	161.43000
1.82100	161.43000
1.82100	161.57000
0.00000	161.57000
0.00000	161.93000
2.40100	161.93000
2.40100	162.07000
0.00000	162.07000
0.00000	162.43000
0.93300	162.43000
0.93300	162.57000
0.00000	162.57000
0.00000	162.93000
1.51000	162.93000
1.51000	163.07000
0.00000	163.07000
0.00000	163.43000
2.09600	163.43000
2.09600	163.57000
0.00000	163.57000
0.00000	163.93000
0.63400	163.93000
0.63400	164.07000
0.00000	164.07000
0.00000	164.43000
1.23900	164.43000
1.23900	164.57000
0.00000	164.57000
0.00000	164.93000
1.83000	164.93000
1.83000	165.07000
0.00000	165.07000
0.00000	165.43000
2.43600	165.43000
2.43600	165.57000
0.00000	165.57000
0.00000	165.93000
0.99500	165.93000
0.99500	166.07000
0.00000	166.07000
0.00000	166.43000
1.60900	166.43000
1.60900	166.57000
0.00000	166.57000
0.00000	166.93000
2.21500	166.93000
2.21500	167.07000
0.00000	167.07000
0.00000	167.43000
0.79000	167.43000
0.79000	167.57000
0.00000	167.57000
0.00000	167.93000
1.40400	167.93000
1.40400	168.07000
0.00000	168.07000
0.00000	168.43000
2.03800	168.43000
2.03800	168.57000
0.00000	168.57000
0.00000	168.93000
0.60800	168.93000
0.60800	169.07000
0.00000	169.07000
0.00000	169.43000
1.24800	169.43000
1.24800	169.57000
0.00000	169.57000
0.00000	169.93000
1.87800	169.93000
1.87800	170.07000
0.00000	170.07000
0.00000	170.43000
2.51000	170.43000
2.51000	170.57000
0.00000	170.57000
0.00000	170.93000
1.10400	170.93000
1.10400	171.07000
0.00000	171.07000
0.00000	171.43000
1.74500	171.43000
1.74500	171.57000
0.00000	171.57000
0.00000	171.93000
2.39500	171.93000
2.39500	172.07000
0.00000	172.07000
0.00000	172.43000
0.99200	172.43000
0.99200	172.57000
0.00000	172.57000
0.00000	172.93000
1.64500	172.93000
1.64500	173.07000
0.00000	173.07000
0.00000	173.43000
2.29100	173.43000
2.29100	173.57000
0.00000	173.57000
0.00000	173.93000
0.90100	173.93000
0.90100	174.07000
0.00000	174.07000
0.00000	174.43000
1.54900	174.43000
1.54900	174.57000
0.00000	174.57000
0.00000	174.93000
2.19800	174.93000
2.19800	175.07000
